料号	品牌	型号	官网地址	三维模型搜索	图像搜索
UC3050070017	無	深度學習		https://www.bing.com/search?q=%E7%84%A1%20%E6%B7%B1%E5%BA%A6%E5%AD%B8%E7%BF%92%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20%E6%B7%B1%E5%BA%A6%E5%AD%B8%E7%BF%92
UC3051100001	陸華			https://www.bing.com/search?q=%E9%99%B8%E8%8F%AF%203D%20model	https://www.bing.com/images/search?q=%E9%99%B8%E8%8F%AF
UC3051100002	無			https://www.bing.com/search?q=%E7%84%A1%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1
UC3058000002	基恩士	LJ-X8000E		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LJ-X8000E%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LJ-X8000E
UC3058000003	基恩士	LJ-X8060		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LJ-X8060%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LJ-X8060
UC3058000004	基恩士	SR-710		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20SR-710%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20SR-710
UC3058000005	基恩士	N-UB		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20N-UB%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20N-UB
UC3058000006	西克	EVC625		https://www.bing.com/search?q=%E8%A5%BF%E5%85%8B%20EVC625%203D%20model	https://www.bing.com/images/search?q=%E8%A5%BF%E5%85%8B%20EVC625
UC3058000008	奧泰斯	CD5A-N		https://www.bing.com/search?q=%E5%A5%A7%E6%B3%B0%E6%96%AF%20CD5A-N%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A7%E6%B3%B0%E6%96%AF%20CD5A-N
UC3058000009	無	FS03-PLR27.0*0.5		https://www.bing.com/search?q=%E7%84%A1%20FS03-PLR27.0%2A0.5%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20FS03-PLR27.0%2A0.5
UC3058000010	视明锐	ECCO95.100+CH		https://www.bing.com/search?q=%E8%A7%86%E6%98%8E%E9%94%90%20ECCO95.100%2BCH%203D%20model	https://www.bing.com/images/search?q=%E8%A7%86%E6%98%8E%E9%94%90%20ECCO95.100%2BCH
UC3058000011	無	OPT-C070-G-FG		https://www.bing.com/search?q=%E7%84%A1%20OPT-C070-G-FG%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20OPT-C070-G-FG
UC3058000012	海康	MV-DP3120-01H		https://www.bing.com/search?q=%E6%B5%B7%E5%BA%B7%20MV-DP3120-01H%203D%20model	https://www.bing.com/images/search?q=%E6%B5%B7%E5%BA%B7%20MV-DP3120-01H
UC3058000013	基恩士	LK-HO55		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LK-HO55%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LK-HO55
UC3058000014	基恩士	LK-G5001		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LK-G5001%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LK-G5001
UC3058000015	基恩士	LK-HA100		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LK-HA100%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20LK-HA100
UC3058000016	無	套裝32件-0級		https://www.bing.com/search?q=%E7%84%A1%20%E5%A5%97%E8%A3%9D32%E4%BB%B6-0%E7%B4%9A%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20%E5%A5%97%E8%A3%9D32%E4%BB%B6-0%E7%B4%9A
UC3058000017	無	GH-SKBL-300-450-W		https://www.bing.com/search?q=%E7%84%A1%20GH-SKBL-300-450-W%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20GH-SKBL-300-450-W
UC3058000018	無	M37*0.5		https://www.bing.com/search?q=%E7%84%A1%20M37%2A0.5%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20M37%2A0.5
UC3059000006	海康	IMVS-VM3D-6200		https://www.bing.com/search?q=%E6%B5%B7%E5%BA%B7%20IMVS-VM3D-6200%203D%20model	https://www.bing.com/images/search?q=%E6%B5%B7%E5%BA%B7%20IMVS-VM3D-6200
UC3060020001	無	SKTGK6-1		https://www.bing.com/search?q=%E7%84%A1%20SKTGK6-1%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20SKTGK6-1
UC3060020010	鑫华龙	油管一套	//duckduckgo.com/l/?uddg=http%3A%2F%2Fxhlyy.com%2F&rut=261c8a917c2157219b728c06a121f8f3d59558db6e714f91ae0bb0c3ecc8e83a	https://www.bing.com/search?q=%E9%91%AB%E5%8D%8E%E9%BE%99%20%E6%B2%B9%E7%AE%A1%E4%B8%80%E5%A5%97%203D%20model	https://www.bing.com/images/search?q=%E9%91%AB%E5%8D%8E%E9%BE%99%20%E6%B2%B9%E7%AE%A1%E4%B8%80%E5%A5%97
UC3060040001	嘉力	長度270mm		https://www.bing.com/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6270mm%203D%20model	https://www.bing.com/images/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6270mm
UC3060040002	嘉力	長度160mm		https://www.bing.com/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6160mm%203D%20model	https://www.bing.com/images/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6160mm
UC3060040003	嘉力	長度240mm		https://www.bing.com/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6240mm%203D%20model	https://www.bing.com/images/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6240mm
UC3060040004	嘉力	長度360mm		https://www.bing.com/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6360mm%203D%20model	https://www.bing.com/images/search?q=%E5%98%89%E5%8A%9B%20%E9%95%B7%E5%BA%A6360mm
UC3060040005	無	Ø6*壁厚1mm(黃銅管)		https://www.bing.com/search?q=%E7%84%A1%20%C3%986%2A%E5%A3%81%E5%8E%9A1mm%28%E9%BB%83%E9%8A%85%E7%AE%A1%29%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20%C3%986%2A%E5%A3%81%E5%8E%9A1mm%28%E9%BB%83%E9%8A%85%E7%AE%A1%29
UC3060040006	無	Ø6*壁厚1mm（黃銅管，含PT1/8直通接頭）		https://www.bing.com/search?q=%E7%84%A1%20%C3%986%2A%E5%A3%81%E5%8E%9A1mm%EF%BC%88%E9%BB%83%E9%8A%85%E7%AE%A1%EF%BC%8C%E5%90%ABPT1/8%E7%9B%B4%E9%80%9A%E6%8E%A5%E9%A0%AD%EF%BC%89%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20%C3%986%2A%E5%A3%81%E5%8E%9A1mm%EF%BC%88%E9%BB%83%E9%8A%85%E7%AE%A1%EF%BC%8C%E5%90%ABPT1/8%E7%9B%B4%E9%80%9A%E6%8E%A5%E9%A0%AD%EF%BC%89
UC3070000005				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070000006				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070000007				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070000008				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070000009				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070000010				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070000011	隆和泰	RVV1*2.5²白		https://www.bing.com/search?q=%E9%9A%86%E5%92%8C%E6%B3%B0%20RVV1%2A2.5%C2%B2%E7%99%BD%203D%20model	https://www.bing.com/images/search?q=%E9%9A%86%E5%92%8C%E6%B3%B0%20RVV1%2A2.5%C2%B2%E7%99%BD
UC3070000012	隆和泰	RVV1*2.5²藍		https://www.bing.com/search?q=%E9%9A%86%E5%92%8C%E6%B3%B0%20RVV1%2A2.5%C2%B2%E8%97%8D%203D%20model	https://www.bing.com/images/search?q=%E9%9A%86%E5%92%8C%E6%B3%B0%20RVV1%2A2.5%C2%B2%E8%97%8D
UC3070000013	無	RV2.5紅(單芯多股軟線)		https://www.bing.com/search?q=%E7%84%A1%20RV2.5%E7%B4%85%28%E5%96%AE%E8%8A%AF%E5%A4%9A%E8%82%A1%E8%BB%9F%E7%B7%9A%29%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20RV2.5%E7%B4%85%28%E5%96%AE%E8%8A%AF%E5%A4%9A%E8%82%A1%E8%BB%9F%E7%B7%9A%29
UC3070000014	無	RV2.5黑(單芯多股軟線)		https://www.bing.com/search?q=%E7%84%A1%20RV2.5%E9%BB%91%28%E5%96%AE%E8%8A%AF%E5%A4%9A%E8%82%A1%E8%BB%9F%E7%B7%9A%29%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20RV2.5%E9%BB%91%28%E5%96%AE%E8%8A%AF%E5%A4%9A%E8%82%A1%E8%BB%9F%E7%B7%9A%29
UC3070000015	上海耀聞	RV1.5藍		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RV1.5%E8%97%8D%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RV1.5%E8%97%8D
UC3070000016	耀聞	RV1.5		https://www.bing.com/search?q=%E8%80%80%E8%81%9E%20RV1.5%203D%20model	https://www.bing.com/images/search?q=%E8%80%80%E8%81%9E%20RV1.5
UC3070000017	耀聞	TRVVP/4*1.5		https://www.bing.com/search?q=%E8%80%80%E8%81%9E%20TRVVP/4%2A1.5%203D%20model	https://www.bing.com/images/search?q=%E8%80%80%E8%81%9E%20TRVVP/4%2A1.5
UC3070000018	華新麗華	1*0.75mm2		https://www.bing.com/search?q=%E8%8F%AF%E6%96%B0%E9%BA%97%E8%8F%AF%201%2A0.75mm2%203D%20model	https://www.bing.com/images/search?q=%E8%8F%AF%E6%96%B0%E9%BA%97%E8%8F%AF%201%2A0.75mm2
UC3070000019	華新麗華	1*0.75mm2		https://www.bing.com/search?q=%E8%8F%AF%E6%96%B0%E9%BA%97%E8%8F%AF%201%2A0.75mm2%203D%20model	https://www.bing.com/images/search?q=%E8%8F%AF%E6%96%B0%E9%BA%97%E8%8F%AF%201%2A0.75mm2
UC3070000020	無	4*2.5MM2		https://www.bing.com/search?q=%E7%84%A1%204%2A2.5MM2%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%204%2A2.5MM2
UC3070000021	上海耀聞	RVV5*6²		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RVV5%2A6%C2%B2%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RVV5%2A6%C2%B2
UC3070000037	鳳凰	3M		https://www.bing.com/search?q=%E9%B3%B3%E5%87%B0%203M%203D%20model	https://www.bing.com/images/search?q=%E9%B3%B3%E5%87%B0%203M
UC3070000042	山澤	10A35OOW		https://www.bing.com/search?q=%E5%B1%B1%E6%BE%A4%2010A35OOW%203D%20model	https://www.bing.com/images/search?q=%E5%B1%B1%E6%BE%A4%2010A35OOW
UC3070000043	無	RVV1*4mm²黑		https://www.bing.com/search?q=%E7%84%A1%20RVV1%2A4mm%C2%B2%E9%BB%91%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20RVV1%2A4mm%C2%B2%E9%BB%91
UC3070000046	上海耀聞	RVV1.5²白		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RVV1.5%C2%B2%E7%99%BD%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RVV1.5%C2%B2%E7%99%BD
UC3070010002				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010003				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010004				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010005				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010006				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010007				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010008				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010009				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010010				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010011	無	10*0.3MM		https://www.bing.com/search?q=%E7%84%A1%2010%2A0.3MM%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%2010%2A0.3MM
UC3070010013				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070010014	耀聞	12*0.5MM		https://www.bing.com/search?q=%E8%80%80%E8%81%9E%2012%2A0.5MM%203D%20model	https://www.bing.com/images/search?q=%E8%80%80%E8%81%9E%2012%2A0.5MM
UC3070010016	上海耀聞	RVVP32*0.3²		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RVVP32%2A0.3%C2%B2%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20RVVP32%2A0.3%C2%B2
UC3070010019	耀聞	無		https://www.bing.com/search?q=%E8%80%80%E8%81%9E%20%E7%84%A1%203D%20model	https://www.bing.com/images/search?q=%E8%80%80%E8%81%9E%20%E7%84%A1
UC3070010020	歐迪尓	NACX32L-2M		https://www.bing.com/search?q=%E6%AD%90%E8%BF%AA%E5%B0%93%20NACX32L-2M%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E8%BF%AA%E5%B0%93%20NACX32L-2M
UC3070010021	歐迪尓	NACY32L-2M		https://www.bing.com/search?q=%E6%AD%90%E8%BF%AA%E5%B0%93%20NACY32L-2M%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E8%BF%AA%E5%B0%93%20NACY32L-2M
UC3070010022	上海耀聞	T-T8Z1/3*0.3		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20T-T8Z1/3%2A0.3%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E8%80%80%E8%81%9E%20T-T8Z1/3%2A0.3
UC3070010024	米思米	GLB6T-FTP-GY-305		https://www.bing.com/search?q=%E7%B1%B3%E6%80%9D%E7%B1%B3%20GLB6T-FTP-GY-305%203D%20model	https://www.bing.com/images/search?q=%E7%B1%B3%E6%80%9D%E7%B1%B3%20GLB6T-FTP-GY-305
UC3070010025	上海萊思	RVVP/26*0.3²		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E8%90%8A%E6%80%9D%20RVVP/26%2A0.3%C2%B2%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E8%90%8A%E6%80%9D%20RVVP/26%2A0.3%C2%B2
UC3070010026	康普	YD/T926.2-2009		https://www.bing.com/search?q=%E5%BA%B7%E6%99%AE%20YD/T926.2-2009%203D%20model	https://www.bing.com/images/search?q=%E5%BA%B7%E6%99%AE%20YD/T926.2-2009
UC3070010041	山澤	TZB-6020		https://www.bing.com/search?q=%E5%B1%B1%E6%BE%A4%20TZB-6020%203D%20model	https://www.bing.com/images/search?q=%E5%B1%B1%E6%BE%A4%20TZB-6020
UC3070020024	無	1*2.5mm		https://www.bing.com/search?q=%E7%84%A1%201%2A2.5mm%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%201%2A2.5mm
UC3070030002				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070030003	無	t-91-800k9c		https://www.bing.com/search?q=%E7%84%A1%20t-91-800k9c%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20t-91-800k9c
UC3070030005	台湾博龙	PK-02帶五米延長線		https://www.bing.com/search?q=%E5%8F%B0%E6%B9%BE%E5%8D%9A%E9%BE%99%20PK-02%E5%B8%B6%E4%BA%94%E7%B1%B3%E5%BB%B6%E9%95%B7%E7%B7%9A%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E6%B9%BE%E5%8D%9A%E9%BE%99%20PK-02%E5%B8%B6%E4%BA%94%E7%B1%B3%E5%BB%B6%E9%95%B7%E7%B7%9A
UC3070040002				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040003				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040004				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040005				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040006				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040007				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040008				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040009				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040010				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040011				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040012				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040013				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040014				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040015				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040016				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040017				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040018				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040019				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040020				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040021				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040022				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040023				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040024				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040025				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040026				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040027				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040028				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040029				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040030				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040031				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040032				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040033				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3070040034	臺達	ASD-A2PW0003		https://www.bing.com/search?q=%E8%87%BA%E9%81%94%20ASD-A2PW0003%203D%20model	https://www.bing.com/images/search?q=%E8%87%BA%E9%81%94%20ASD-A2PW0003
UC3070040035	臺達	ASD-A2EN0003		https://www.bing.com/search?q=%E8%87%BA%E9%81%94%20ASD-A2EN0003%203D%20model	https://www.bing.com/images/search?q=%E8%87%BA%E9%81%94%20ASD-A2EN0003
UC3070040036	台達	UC-S030088		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20UC-S030088%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20UC-S030088
UC3070040037	台達	ASD-A3PW0005		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20ASD-A3PW0005%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20ASD-A3PW0005
UC3070040038	台達	ASD-A3PW0005R		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20ASD-A3PW0005R%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20ASD-A3PW0005R
UC3070040039	台達	ASD-A3EB0005		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20ASD-A3EB0005%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20ASD-A3EB0005
UC3070040040	台達	ASD-A3EB0005R		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20ASD-A3EB0005R%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20ASD-A3EB0005R
UC3070040041	基恩士	GL-SP5N		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20GL-SP5N%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20GL-SP5N
UC3070040042	杰美康	C-EC4-I-EL9-5M0		https://www.bing.com/search?q=%E6%9D%B0%E7%BE%8E%E5%BA%B7%20C-EC4-I-EL9-5M0%203D%20model	https://www.bing.com/images/search?q=%E6%9D%B0%E7%BE%8E%E5%BA%B7%20C-EC4-I-EL9-5M0
UC3070040043	杰美康	C-M4*0.5-EL4-5M0		https://www.bing.com/search?q=%E6%9D%B0%E7%BE%8E%E5%BA%B7%20C-M4%2A0.5-EL4-5M0%203D%20model	https://www.bing.com/images/search?q=%E6%9D%B0%E7%BE%8E%E5%BA%B7%20C-M4%2A0.5-EL4-5M0
UC3070040044	台達	UC-S050088		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20UC-S050088%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20UC-S050088
UC3070040045	上海君晉商貿	公對母		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E5%90%9B%E6%99%89%E5%95%86%E8%B2%BF%20%E5%85%AC%E5%B0%8D%E6%AF%8D%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E5%90%9B%E6%99%89%E5%95%86%E8%B2%BF%20%E5%85%AC%E5%B0%8D%E6%AF%8D
UC3070040046	邁維視	SZM-GR-ECABLE-05M		https://www.bing.com/search?q=%E9%82%81%E7%B6%AD%E8%A6%96%20SZM-GR-ECABLE-05M%203D%20model	https://www.bing.com/images/search?q=%E9%82%81%E7%B6%AD%E8%A6%96%20SZM-GR-ECABLE-05M
UC3070040047	三菱	MR-J3ENSCBL5M-L		https://www.bing.com/search?q=%E4%B8%89%E8%8F%B1%20MR-J3ENSCBL5M-L%203D%20model	https://www.bing.com/images/search?q=%E4%B8%89%E8%8F%B1%20MR-J3ENSCBL5M-L
UC3070040048	三菱	MR-BKS1CBL5M-A1-H		https://www.bing.com/search?q=%E4%B8%89%E8%8F%B1%20MR-BKS1CBL5M-A1-H%203D%20model	https://www.bing.com/images/search?q=%E4%B8%89%E8%8F%B1%20MR-BKS1CBL5M-A1-H
UC3070040049	歐迪爾	DSSV50T-S-1M		https://www.bing.com/search?q=%E6%AD%90%E8%BF%AA%E7%88%BE%20DSSV50T-S-1M%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E8%BF%AA%E7%88%BE%20DSSV50T-S-1M
UC3070040050	歐姆龍	EE-1009		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20EE-1009%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20EE-1009
UC3070040051	綠聯	NW102		https://www.bing.com/search?q=%E7%B6%A0%E8%81%AF%20NW102%203D%20model	https://www.bing.com/images/search?q=%E7%B6%A0%E8%81%AF%20NW102
UC3070040052	諾金智通	VH2M2M100		https://www.bing.com/search?q=%E8%AB%BE%E9%87%91%E6%99%BA%E9%80%9A%20VH2M2M100%203D%20model	https://www.bing.com/images/search?q=%E8%AB%BE%E9%87%91%E6%99%BA%E9%80%9A%20VH2M2M100
UC3070040053	米思米	DSP-15M-15M-5		https://www.bing.com/search?q=%E7%B1%B3%E6%80%9D%E7%B1%B3%20DSP-15M-15M-5%203D%20model	https://www.bing.com/images/search?q=%E7%B1%B3%E6%80%9D%E7%B1%B3%20DSP-15M-15M-5
UC3070040054	三菱	A6CON1-2M		https://www.bing.com/search?q=%E4%B8%89%E8%8F%B1%20A6CON1-2M%203D%20model	https://www.bing.com/images/search?q=%E4%B8%89%E8%8F%B1%20A6CON1-2M
UC3070040055	三菱	A6CON1-1M		https://www.bing.com/search?q=%E4%B8%89%E8%8F%B1%20A6CON1-1M%203D%20model	https://www.bing.com/images/search?q=%E4%B8%89%E8%8F%B1%20A6CON1-1M
UC3070040056	基恩士	NX-C30R		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20NX-C30R%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20NX-C30R
UC3070040057	基恩士	CB-B10		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20CB-B10%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20CB-B10
UC3070040058	上海君晉商貿	公對母		https://www.bing.com/search?q=%E4%B8%8A%E6%B5%B7%E5%90%9B%E6%99%89%E5%95%86%E8%B2%BF%20%E5%85%AC%E5%B0%8D%E6%AF%8D%203D%20model	https://www.bing.com/images/search?q=%E4%B8%8A%E6%B5%B7%E5%90%9B%E6%99%89%E5%95%86%E8%B2%BF%20%E5%85%AC%E5%B0%8D%E6%AF%8D
UC3070040059	基恩士	OP-66844		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20OP-66844%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20OP-66844
UC3070040060	西克	FC-VP1217-02L		https://www.bing.com/search?q=%E8%A5%BF%E5%85%8B%20FC-VP1217-02L%203D%20model	https://www.bing.com/images/search?q=%E8%A5%BF%E5%85%8B%20FC-VP1217-02L
UC3070040061	西克	RJ45-M1204-02L		https://www.bing.com/search?q=%E8%A5%BF%E5%85%8B%20RJ45-M1204-02L%203D%20model	https://www.bing.com/images/search?q=%E8%A5%BF%E5%85%8B%20RJ45-M1204-02L
UC3070040065	松下	AFPX-EC80		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20AFPX-EC80%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20AFPX-EC80
UC3070040066	綠聯	HDMI轉VGA		https://www.bing.com/search?q=%E7%B6%A0%E8%81%AF%20HDMI%E8%BD%89VGA%203D%20model	https://www.bing.com/images/search?q=%E7%B6%A0%E8%81%AF%20HDMI%E8%BD%89VGA
UC3070040067	綠聯	US103		https://www.bing.com/search?q=%E7%B6%A0%E8%81%AF%20US103%203D%20model	https://www.bing.com/images/search?q=%E7%B6%A0%E8%81%AF%20US103
UC3070040068	奧普特	OPT-EX3M-2P		https://www.bing.com/search?q=%E5%A5%A7%E6%99%AE%E7%89%B9%20OPT-EX3M-2P%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A7%E6%99%AE%E7%89%B9%20OPT-EX3M-2P
